PRODUCT_ID,PRODUCT_NAME,SUMMARY,PRICE,CATEGORY_IDS,IMAGE_URL,STYLE,SIZE,SwatchColors,BaseProduct
29531,Snowboard Ski Tool Toko Side Edge Angle Pro 88 Grad,For fitting the files to the blade angle and to the Precision Base File Control.,21.21,Toko|skigear|100200|snow,/medias/?context=bWFzdGVyfGltYWdlc3wxMTAzfGltYWdlL2pwZWd8YVcxaFoyVnpMMmd6Tmk5b09UTXZPRGM1TmpZMU56azNOVE15Tmk1cWNHY3w1NTVmYzBjYjk0NDI4ZDA4NDZlNmRlZmViZGJmZWFiZmUwNjAxOGRlZGJkOGZlZDU4Yjc0ZThlODE4NDQ4MjQ5,,,,29531
300005449,Snowglasses adidas eyewear Yodai black matt orange mirror,,135.96,adidas eyewear|goggles,/medias/?context=bWFzdGVyfGltYWdlc3wzMDI1fGltYWdlL2pwZWd8YVcxaFoyVnpMMmhoTkM5b05EZ3ZPRGM1TmpZMU9ERTNNVGt6TkM1cWNHY3w0OTczMWQ1YWJkNmY1MDc4NmRkY2UxMjQ1ZTJhYzMwODdmNmE3NGU0OTFjMjIyNjU4OTIzYTZlZTdkNWMxYjk0,,,,300005449
300022356,Snowboard Ski Tool Toko Ergo Speed Top 88°/89°,Small handy tool for the preparing stages of the sidecute edges(88°;;/89°;).Rotatable file discs with a lock mechanism provide for a 100% usable file material.Ideal also for on the way.,29.71,Toko|skigear|100200|snow,/medias/?context=bWFzdGVyfGltYWdlc3wyNDg4fGltYWdlL2pwZWd8YVcxaFoyVnpMMmd6Tnk5b1lUUXZPRGM1TmpZMU9EWXpNRFk0Tmk1cWNHY3xlYmU3ZDIxMzUzMTI3Y2MxZmUxMmQ4YzNhMjMxMzYwYThlYzljZmNhYmU0ZTlkYTFiMTg3YjU4NTg0YzgyMjhm,,,,300022356
300040462,Shades Women Roxy Carla roxy black grey,Classic Vans Old Skool in a black colourway.,67.96,Roxy|sunglasses|210100,/medias/?context=bWFzdGVyfGltYWdlc3wxNzkwfGltYWdlL2pwZWd8YVcxaFoyVnpMMmd4TUM5b1kyRXZPRGM1TmpZMU9EYzJNVGMxT0M1cWNHY3xmNTY1YzcxNjFhMTZjMTRiZTUxNjJjYWE3NjNiOGUyNTZiZDJiZjI1MjFkZjhlYTg5ZDgwNGUzZWQ1NWY4MWE3,,,,300040462
300310300,Wallet Dakine Agent Leather Wallet brown,,33.96,Dakine|others,/medias/?context=bWFzdGVyfGltYWdlc3wxODY2fGltYWdlL2pwZWd8YVcxaFoyVnpMMmc1WkM5b1pETXZPRGM1TmpZMk1qTXdNRGN3TWk1cWNHY3wwNzk5ZGQxNDkyOTFmYTAxZGY4ZDExMGZiYzU2ZTY5YmZlODRjNDk5ZjZjZjNkOGUxMWI0OGFjZWE0NjdmNzc4,,,,300310300
300612775,Nava-Roll the World Beach Tote Women fog Uni,,16.16,160400|streetwear|Vans,/medias/?context=bWFzdGVyfGltYWdlc3wzNDY2fGltYWdlL2pwZWd8YVcxaFoyVnpMMmhsWkM5b1pUUXZPRGM1TmpreU1UY3lORGsxT0M1cWNHY3wxZDUxNDNjNDM4NjRjMzZkZjlmYzlkODgzMDE0ZWI0YTdkNDRjZDIyNTVlMzY4YzUzMjAyZWM3YzQxOTNlMjdj,,,,122233
300465914,BT Shopping Bag blue Uni,,1.58,160700|streetwear|Blue Tomato,/medias/?context=bWFzdGVyfGltYWdlc3wzODIyfGltYWdlL2pwZWd8YVcxaFoyVnpMMmhpTnk5b056QXZPRGM1TmpreU1qY3dOems1T0M1cWNHY3w2NzUzZTJjMWRlMTc0YTAzMGQ5YTA1NTQ4MWE5Mzk2OGJiY2NhMzE0YmE2MmQ5MGYwMDhhZjY3NTIxNmQ1NzI5,,,,104396
115118_brown,Vintage 88 black havana brown,"<p> The Nike Vintage 88 combines an old school look with up to date design. The multiple layers of colours and the authentic hinge construction, turn these glasses into the perfect accessory for individualists. </p>",72.86,210100|Nike,/medias/?context=bWFzdGVyfGltYWdlc3wzMTMwfGltYWdlL2pwZWd8YVcxaFoyVnpMMmcxWmk5b00yWXZPRGM1TmpreU5UazRORGM1T0M1cWNHY3wyMTA2OTNhOTcwOGVmZDBkYmU2OGZjOGRkNzAwNDFjYjM0MTlkODIwMmVjOTliMmMwNTkwZWUwZTkwZTFhMDRm,brown,,,115118
300691216,Secret Spot Belt Women true black Uni,,20.21,370900|Roxy,/medias/?context=bWFzdGVyfGltYWdlc3w0MDM5fGltYWdlL2pwZWd8YVcxaFoyVnpMMmczTnk5b05ERXZPRGM1TmpreU56azFNRGczT0M1cWNHY3w3YTliZDc3YTExMDg4Y2VmN2U4NDIxYWM2YmMxOGYxYjI1NWMzZDk3ZDQxNjM5MjlkMjc3YmZiMjcyZWNiZjY2,,,,118693
300515172,Lenus Belt kelly Uni,,20.21,251100|streetwear|Billabong,/medias/?context=bWFzdGVyfGltYWdlc3wzODQ5fGltYWdlL2pwZWd8YVcxaFoyVnpMMmd4WkM5b1pEZ3ZPRGM1Tmprek1UVTFOVE0xT0M1cWNHY3xhODMxNjhlNjI4MWNmNjI5MzQwZmUzNzgzMzBhYWMxOTkxNThiNTIzMGRhOWZhY2M2Njk3NTAzYzVjZDg1MjE4,,,,98851
300321070,Torbacula Belt white SM,,17.78,251100|streetwear|Von Zipper,/medias/?context=bWFzdGVyfGltYWdlc3w0NzE2fGltYWdlL2pwZWd8YVcxaFoyVnpMMmd4WkM5b1kyUXZPRGM1Tmprek1qZzJOakEzT0M1cWNHY3xiOGU5YTg5OTk0N2I5YzAwN2YwNjNhMjFkZGZmM2ZhYWViNzc2YTcyMTA2OTQ1NTJiMmUwMThjMWVkYzczZGU0,,,,74010
300438214,Mountain SS Basic Tee Logo youth trigo XL,,12.92,270100|kids|streetwear|Quiksilver,/medias/?context=bWFzdGVyfGltYWdlc3wzNzgxfGltYWdlL2pwZWd8YVcxaFoyVnpMMmd3TlM5b1kySXZPRGM1Tmprek5EZ3pNakUxT0M1cWNHY3wxN2FmNTEzYzhjYTQzMzFmNDMyYjgyZjQ1MjIwMTU3NDNhOGQxZDRjMzQxOGU3NDU2MjgwZmUzZDkzYzUwZjlh,,,,98951
300404090,Kompass Tee SS Women light green S,,20.21,260100|streetwear|Zimtstern,/medias/?context=bWFzdGVyfGltYWdlc3w0NjAyfGltYWdlL2pwZWd8YVcxaFoyVnpMMmd5WVM5b1pEWXZPRGM1TmprMU5qUTFPVEF6T0M1cWNHY3w3N2QwYjllYjc0YjU5ZWIwZGI4MjA4YjY3MDkzNmU3NTc1ZGZmZWYyNDBjODUwNTM2YWEyNzFkNmEwZGIwMDk0,,,,94791
